"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"BD51BECCE5BB42CC99C8DE3277F21496","D15","ONAQ","ONAQ_005","I10",,40.180307,-112.429248,"WGS84",,1628.8,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.993703","PEPA","Perognathus parvus","species",," ","F","R","N",,,"adult",,"enlarged","not","swollen",23.0,,,,17.00,,,"ONAQ.20140601.993703.F","fresh","ONAQ.20140601.993703.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,-1,0,1,-1,0
"0C7AAAE4EE2D4BCA89017CD1F5E4E87D","D15","ONAQ","ONAQ_005","H3",,40.180936,-112.429378,"WGS84",,1630.1,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1091","PEMA","Peromyscus maniculatus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,18.0,,67.0,,21.00,,,"ONAQ.20140601.L1091.F","fresh","ONAQ.20140601.L1091.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"59589D87D80D426BAA16BC865FD7FE9A","D15","ONAQ","ONAQ_005","H6",,40.180666,-112.429373,"WGS84",,1629.6,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1006","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"adult","nonscrotal",,,,21.0,,,,18.00,"ONAQ.20140601.L1006.B","mandibular","ONAQ.20140601.L1006.F","fresh","ONAQ.20140601.L1006.E","ONAQ.20140601.L1006.H","ONAQ.20140601.L1006.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"B67A28E9F2AC47B8B79AD79FFCF617E8","D15","ONAQ","ONAQ_005","G6",,40.180665,-112.429490,"WGS84",,1629.9,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1034","TAMI","Tamias minimus","species",," ","M","N","N",,,,"nonscrotal",,,,27.0,12.0,73.0,,37.00,,,"ONAQ.20140601.L1034.F","old","ONAQ.20140601.L1034.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,-1,-1,-1
"EA227A59CCC74A17A796A86733797565","D15","ONAQ","ONAQ_005","J6",,40.180669,-112.429138,"WGS84",,1629.1,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1052","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"subadult","nonscrotal",,,,20.0,,,,17.00,,"unsuccessful","ONAQ.20140601.L1052.F","fresh","ONAQ.20140601.L1052.E","ONAQ.20140601.L1052.H","ONAQ.20140601.L1052.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,1,-1,0
"7B0F5181DC3446BF885589B49AC5E808","D15","ONAQ","ONAQ_005","I2",,40.181028,-112.429263,"WGS84",,1630.0,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.992611","PEPA","Perognathus parvus","species",," ","F","R","Y",,,"adult",,"enlarged","not",,22.0,,,,17.00,,,"ONAQ.20140601.992611.F","fresh","ONAQ.20140601.992611.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","Vagina state no indicated on data sheet",0,0,0,-1,0
"B4B8D9CD6BE64957926710B5EF4B6346","D15","ONAQ","ONAQ_005","J4",,40.180849,-112.429142,"WGS84",,1629.4,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1031","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,18.0,,,,8.00,,,"ONAQ.20140601.L1031.F","fresh","ONAQ.20140601.L1031.E","ONAQ.20140601.L1031.H","ONAQ.20140601.L1031.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"4DB6E48A0FE64B929E46F010BC3B89CF","D15","ONAQ","ONAQ_005","I6",,40.180668,-112.429255,"WGS84",,1629.4,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.990840","PEPA","Perognathus parvus","species",," ","F","R","N",,,"adult",,"enlarged","not","neither",23.0,,,,20.00,,,"ONAQ.20140601.990840.F","fresh","ONAQ.20140601.990840.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"60B7048633DF4F6B8AF65FC228B7D013","D15","ONAQ","ONAQ_005","J9",,40.180399,-112.429132,"WGS84",,1628.7,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.991203","PEPA","Perognathus parvus","species",," ","M","R","Y",,,"adult","scrotal",,,,23.0,,,,22.00,,,"ONAQ.20140601.991203.F","fresh","ONAQ.20140601.991203.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,1,-1,1
"17AC9AC954244E5EB4E95969A487F069","D15","ONAQ","ONAQ_005","C2",,40.181019,-112.429967,"WGS84",,1631.5,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.985586","PEPA","Perognathus parvus","species",," ","F","R","N",,,"adult",,"enlarged","not","neither",23.0,,,,16.00,,"unsuccessful","ONAQ.20140601.985586.F","fresh","ONAQ.20140601.985586.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"23222564DD1745EB90B57F96B0714751","D15","ONAQ","ONAQ_005","D2",,40.181021,-112.429850,"WGS84",,1631.3,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1033","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"subadult","nonscrotal",,,,19.0,,,,18.00,,"unsuccessful","ONAQ.20140601.L1033.F","fresh","ONAQ.20140601.L1033.E","ONAQ.20140601.L1033.H","ONAQ.20140601.L1033.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"4356A988D3274DF0A6C273F2AA1A085E","D15","ONAQ","ONAQ_005","B8",,40.180477,-112.430074,"WGS84",,1630.9,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1023","PEPA","Perognathus parvus","species",," ","M","R","N",,,"adult","scrotal",,,,22.0,,,,21.00,,"unsuccessful",,,"ONAQ.20140601.L1023.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"7084C9B709BA4CBBBB5D3468DBB2B9AE","D15","ONAQ","ONAQ_005","C9",,40.180389,-112.429954,"WGS84",,1630.5,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1086","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,20.0,,,,15.00,"ONAQ.20140601.L1086.B","mandibular","ONAQ.20140601.L1086.F","fresh","ONAQ.20140601.L1086.E","ONAQ.20140601.L1086.H","ONAQ.20140601.L1086.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"9ED021014F004CE78434CC7B0564D002","D15","ONAQ","ONAQ_005","H5",,40.180756,-112.429375,"WGS84",,1629.8,,"2014-06-01","MAM.ONAQ.2014.06",,,,,," ",,"N",,,,,,,,,,,,,,,,,,,,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,-1,-1,-1,-1,-1
"BC254BF91FC84E8580ECACF5F7C867E2","D15","ONAQ","ONAQ_005","E3",,40.180932,-112.429731,"WGS84",,1630.9,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1007","PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",17.0,,,,12.00,,,"ONAQ.20140601.L1007.F","fresh","ONAQ.20140601.L1007.E","ONAQ.20140601.L1007.H","ONAQ.20140601.L1007.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","To small to bleed.",0,0,0,-1,0
"6200F37C1D8743A7A3705E6AC3198321","D15","ONAQ","ONAQ_005","E4",,40.180842,-112.429729,"WGS84",,1630.7,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1009","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"juvenile",,,,,20.0,,,,13.00,"ONAQ.20140601.L1009.B","mandibular","ONAQ.20140601.L1009.F","fresh","ONAQ.20140601.L1009.E","ONAQ.20140601.L1009.H","ONAQ.20140601.L1009.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","Testes state no indicated on data sheet.",-1,0,1,-1,0
"F13B3715A73C4F32833B33F1E7B6AB7F","D15","ONAQ","ONAQ_005","E2",,40.181022,-112.429733,"WGS84",,1631.0,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1008","PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",20.0,,,,13.00,,"unsuccessful","ONAQ.20140601.L1008.F","fresh","ONAQ.20140601.L1008.E","ONAQ.20140601.L1008.H","ONAQ.20140601.L1008.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0,-1,0
"790E7E75E20E45EBAEB891A5C8F59648","D15","ONAQ","ONAQ_005","F1",,40.181114,-112.429617,"WGS84",,1630.9,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1022","PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,,,"nonenlarged","not","neither",19.0,,,,12.00,"ONAQ.20140601.L1022.B","mandibular","ONAQ.20140601.L1022.F","fresh","ONAQ.20140601.L1022.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,-1,0,1,-1,0
"10AD443D801846EDAC7955BD7151B99B","D15","ONAQ","ONAQ_005","A10",,40.180296,-112.430187,"WGS84",,1630.8,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1089","PEMA","Peromyscus maniculatus","species",," ","F","R","N",,,"adult",,"enlarged","not",,19.0,,,,20.00,"ONAQ.20140601.L1089.B","mandibular","ONAQ.20140601.L1089.F","fresh","ONAQ.20140601.L1089.E","ONAQ.20140601.L1089.H","ONAQ.20140601.L1089.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","Vagina state not indicated on data sheet",0,0,0,-1,0
"075AF216BE3C40D7AFF08FD898E54861","D15","ONAQ","ONAQ_005","E5","shrubScrub",40.180752,-112.429727,"WGS84",0.2,1608.0,0.4,"2014-06-01","MAM.ONAQ.2014.06",,"PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,"adult",,,"not",,,,,,,,,,,,,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","PEMA had given birth to four pups in trap prior to taking out of trap, immediately returned to trap station without processing.",-1,-1,-1,-1,-1
"ADEAE829DD0A415ABB3727CCC4826039","D15","ONAQ","ONAQ_015","B7",,40.150156,-112.479517,"WGS84",,1676.3,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0R1345","PEMA","Peromyscus maniculatus","species","cf. species"," ","F","R","N",,,"adult",,"enlarged","not","neither",22.0,,,,26.00,"ONAQ.20140601.R1345.B","mandibular","ONAQ.20140601.R1345.F","old",,"ONAQ.20140601.R1345.H","ONAQ.20140601.R1345.H",,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0,-1,0
"867C6049C1324E53BAD1ABA4ACA14902","D15","ONAQ","ONAQ_015","E10",,40.149890,-112.479159,"WGS84",,1675.7,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.987342","PEPA","Perognathus parvus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",24.0,,,,19.00,,"unsuccessful","ONAQ.20140601.987342.F","fresh",,,,,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,1,-1,0
"2BE209FDAD2B4012B764E6BE6F675165","D15","ONAQ","ONAQ_015","J3",,40.150528,-112.478586,"WGS84",,1676.3,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0R1385","PEMA","Peromyscus maniculatus","species","cf. species"," ","F","R","N",,,"adult",,"enlarged","pregnant","neither",20.0,,,,32.00,,,"ONAQ.20140601.R1385.F","fresh",,"ONAQ.20140601.R1385.H","ONAQ.20140601.R1385.H",,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM","Did not bleed due to high stress behavior, possible/likely pregnancy.",0,0,0,-1,0
"FF57DEBCE96B42F195CA1EFE7B07138A","D15","ONAQ","ONAQ_005","J10",,40.180309,-112.429130,"WGS84",,1628.6,,"2014-06-01","MAM.ONAQ.2014.06",,"PEPA","Perognathus parvus","species",," ","M","R","N",,,"adult","scrotal",,,,24.0,,,,22.00,,"unsuccessful",,,,,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","Attempted to PIT tag, but fell out while handling.  Sharpie-marked black on belly, hole in right ear.  Took fecal and ear sample, but has not tag ID.",-1,-1,-1,-1,-1
"1D6C24B6888B44C59D00AAAD654941CD","D15","ONAQ","ONAQ_005","E1",,40.181112,-112.429734,"WGS84",,1631.1,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.987368","PEPA","Perognathus parvus","species",," ","F","R","N",,,"adult",,"enlarged","not",,22.0,,,,17.00,,"unsuccessful","ONAQ.20140601.987368.F","fresh","ONAQ.20140601.987368.E",,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","Vagina state not indicated on data sheet",-1,0,1,-1,0
"CC965061D6174FE8A6EB906C85735236","D15","ONAQ","ONAQ_004","I5",,40.186521,-112.473614,"WGS84",,1740.1,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0R1302","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"subadult",,,,,18.0,,,,13.00,"ONAQ.20140601.R1302.B","mandibular","ONAQ.20140601.R1302.F","fresh",,"ONAQ.20140601.R1302.H","ONAQ.20140601.R1302.H",,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM","No testes state recorded on data sheet",0,0,1,-1,1
"1B22FD09879041299722FEF945700783","D15","ONAQ","ONAQ_005","F2",,40.181024,-112.429615,"WGS84",,1630.7,,"2014-06-01","MAM.ONAQ.2014.06",,"PEMA","Peromyscus maniculatus","species",," ",,"N","N",,,,,,"not",,,,,,16.00,,"unsuccessful",,,,,,,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","Escaped at processing station  while attempting to bleed",-1,-1,-1,-1,-1
"5725C216A12F4A6B89FBFBF908E22038","D15","ONAQ","ONAQ_004","C9",,40.186152,-112.474310,"WGS84",,1742.9,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0R1340","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"subadult",,,,,20.0,,,,14.00,,"unsuccessful","ONAQ.20140601.R1340.F","fresh",,"ONAQ.20140601.R1340.H","ONAQ.20140601.R1340.H",,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM","No testes state recorded on data sheet",0,0,0,-1,0
"03207D85440B45EFB366175925A12FE9","D15","ONAQ","ONAQ_005","A9",,40.180386,-112.430189,"WGS84",,1630.9,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0L1020","PEMA","Peromyscus maniculatus","species",," ","F","R","N",,,"adult",,"enlarged","pregnant","neither",20.0,,,,34.00,"ONAQ.20140601.L1020.B","mandibular","ONAQ.20140601.L1020.F","fresh","ONAQ.20140601.L1020.E","ONAQ.20140601.L1020.H","ONAQ.20140601.L1020.H",,"wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","Not much blood in sample",0,0,0,-1,0
"DD478F35842644EA9F19FC9932D7B0D8","D15","ONAQ","ONAQ_015","F1",,40.150702,-112.479059,"WGS84",,1676.9,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0R1319","PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",20.0,,,,22.00,"ONAQ.20140601.R1319.B","mandibular","ONAQ.20140601.R1319.F","old",,"ONAQ.20140601.R1319.H","ONAQ.20140601.R1319.H",,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0,-1,0
"CACE732772D9410697A9768F6FB787BE","D15","ONAQ","ONAQ_004","D9",,40.186154,-112.474193,"WGS84",,1742.3,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0R1304","TAMI","Tamias minimus","species",," ","M","N","N",,,,,,,,27.0,14.0,83.0,,30.00,,,"ONAQ.20140601.R1304.F","fresh",,,,,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM","No life stage or testes state indicated on data sheet",0,0,0,-1,0
"F93176F0EB984E8CAF317573875F0E82","D15","ONAQ","ONAQ_015","D9",,40.149979,-112.479279,"WGS84",,1675.9,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0R1382","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"adult","nonscrotal",,,,21.0,,,,23.00,,"unsuccessful","ONAQ.20140601.R1382.F","fresh",,"ONAQ.20140601.R1382.H","ONAQ.20140601.R1382.H",,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0,-1,0
"274F51D1CDCC4973AAED99B3B6594609","D15","ONAQ","ONAQ_004","H8",,40.186250,-112.473725,"WGS84",,1740.2,,"2014-06-01","MAM.ONAQ.2014.06","NEON.MAM.D15.0R1342","PEMA","Peromyscus maniculatus","species",," ","M","R","N",,,"adult","scrotal",,,,20.0,,,,18.00,,"unsuccessful",,,,"ONAQ.20140601.R1342.H","ONAQ.20140601.R1342.H",,"MsOTQ1geTJhrCbvL1TRCXJuSny+2Sy71Zy8Sr48fw6g=","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0,-1,0
